dataset,method,num_samples,dev,test,seed
codex,RDS+ (RR),1000,0.645148815587163,0.7182495283919412,1
codex,RDS+ (RR),1000,0.631152905523777,0.708370568683824,2
codex,RDS+ (RR),2500,0.6636771857738495,0.744035227173889,0
codex,RDS+ (RR),2500,0.6518825627863407,0.7273250423573159,1
codex,RDS+ (RR),2500,0.6353556700050831,0.7188639428365875,2
codex,RDS+ (RR),5000,0.6496651992201805,0.727411846051345,0
codex,RDS+ (RR),5000,0.6586597189307213,0.7357160408754606,1
codex,RDS+ (RR),5000,0.6552378740161657,0.7314462413054865,2
codex,RDS+ (RR),10000,0.6629238426685333,0.7405480278303495,0
codex,RDS+ (RR),10000,0.6558005828410387,0.736159186206154,1
codex,RDS+ (RR),10000,0.6554130744189024,0.7387869364103755,2
codex,Random,500,0.6539599467068911,0.726114776488897,0
codex,Random,500,0.6567443925887346,0.7249970369645067,1
codex,Random,500,0.6434865314513445,0.7188743895574196,2
codex,Random,1000,0.6575086861848831,0.7215187143836472,0
codex,Random,1000,0.6459800619632006,0.7169899525674613,1
codex,Random,1000,0.6358630675822496,0.7139087815743845,2
codex,Random,2500,0.6205209232866764,0.6998038875895578,0
codex,Random,2500,0.618084380403161,0.6934480767797779,1
codex,Random,2500,0.6314196567982435,0.7140126460911455,2
codex,Random,5000,0.6224712543189526,0.700888578855508,0
codex,Random,5000,0.6096696369349957,0.6868281470158616,1
codex,Random,5000,0.6204309966415167,0.7007348719682243,2
codex,Random,10000,0.6262982245534658,0.7051499994421327,0
codex,Random,10000,0.6286476962268353,0.7069869765357392,1
codex,Random,10000,0.6219466663897038,0.7021404247026186,2
gsm8k,EMBED (RR),500,0.8982279598712921,7.950901095482145,0
gsm8k,EMBED (RR),500,0.901900552213192,8.035243352495241,1
gsm8k,EMBED (RR),500,0.8990025296807289,8.207114598893867,2
gsm8k,EMBED (RR),1000,0.8875431641936302,8.522265784933857,0
gsm8k,EMBED (RR),1000,0.9029502123594284,8.48927328205181,1
gsm8k,EMBED (RR),1000,0.8984904363751411,8.355819837716242,2
gsm8k,EMBED (RR),2500,0.9387346357107162,9.152185382582728,0
gsm8k,EMBED (RR),2500,0.9422857314348221,9.187862543738007,1
gsm8k,EMBED (RR),2500,0.9416150450706482,9.09723717123383,2
gsm8k,EMBED (RR),5000,0.9477033764123917,9.520056428829768,0
gsm8k,EMBED (RR),5000,0.9651161283254623,9.841172075163152,1
gsm8k,EMBED (RR),5000,0.9580313935875893,9.619593660789878,2
gsm8k,EMBED (RR),10000,0.9613417014479637,9.5015322411937,0
gsm8k,EMBED (RR),10000,0.9621811285614967,9.739696349765063,1
gsm8k,EMBED (RR),10000,0.9514038413763046,9.61290506669479,2
gsm8k,LESS (DG),500,0.8639387711882591,8.104803876681613,0
gsm8k,LESS (DG),500,0.854419894516468,7.8504493570942335,1
gsm8k,LESS (DG),500,0.8575073257088661,7.977213878356841,2
gsm8k,LESS (DG),1000,0.8101995885372162,8.418617707296606,0
gsm8k,LESS (DG),1000,0.8139427006244659,8.39897460988112,1
gsm8k,LESS (DG),1000,0.8298354744911194,8.409721759524285,2
gsm8k,LESS (DG),2500,0.8027622550725937,8.665039729493598,0
gsm8k,LESS (DG),2500,0.8126874193549156,8.733366065354307,1
gsm8k,LESS (DG),2500,0.8070570975542068,8.718054407378595,2
gsm8k,LESS (DG),5000,0.8025215044617653,8.784561348467546,0
gsm8k,LESS (DG),5000,0.8038419187068939,9.241756393296688,1
gsm8k,LESS (DG),5000,0.8021077364683151,9.120180143380907,2
gsm8k,LESS (DG),10000,0.7916059494018555,9.46575522766229,0
gsm8k,LESS (DG),10000,0.7833194434642792,9.099497958147861,1
gsm8k,LESS (DG),10000,0.7894455939531326,9.017481384537634,2
gsm8k,LESS (KNN-KDE),500,0.8598407506942749,8.286621775204164,0
gsm8k,LESS (KNN-KDE),500,0.8550681322813034,8.217706695119931,1
gsm8k,LESS (KNN-KDE),500,0.8529301881790161,8.372440968253922,2
gsm8k,LESS (KNN-KDE),1000,0.8361591920256615,8.481508309593519,0
gsm8k,LESS (KNN-KDE),1000,0.8506877198815346,8.532622064759643,1
gsm8k,LESS (KNN-KDE),1000,0.8384841531515121,8.552780804261735,2
gsm8k,LESS (KNN-KDE),2500,0.8138779923319817,8.61311400741045,0
gsm8k,LESS (KNN-KDE),2500,0.8131907880306244,8.841499848832138,1
