dataset,method,num_samples,seed,true_metric
gsm8k,LESS (KNN-Unif.),2500,0,32.60045489006823
gsm8k,LESS (KNN-Unif.),2500,1,34.26838514025777
gsm8k,LESS (KNN-Unif.),2500,2,32.90371493555724
gsm8k,LESS (KNN-Unif.),5000,0,34.495830174374525
gsm8k,LESS (KNN-Unif.),5000,1,36.46702047005307
gsm8k,LESS (KNN-Unif.),5000,2,34.420015163002276
gsm8k,LESS (KNN-Unif.),10000,0,37.90750568612585
gsm8k,LESS (KNN-Unif.),10000,1,35.93631539044731
gsm8k,LESS (KNN-Unif.),10000,2,36.46702047005307
gsm8k,LESS (KNN-KDE),500,0,32.676269901440484
gsm8k,LESS (KNN-KDE),500,1,31.46322971948446
gsm8k,LESS (KNN-KDE),500,2,31.0841546626232
gsm8k,LESS (KNN-KDE),1000,0,33.66186504927976
gsm8k,LESS (KNN-KDE),1000,1,32.14556482183472
gsm8k,LESS (KNN-KDE),1000,2,33.88931008339651
gsm8k,LESS (KNN-KDE),2500,0,33.88931008339651
gsm8k,LESS (KNN-KDE),2500,1,32.52463987869598
gsm8k,LESS (KNN-KDE),2500,2,32.52463987869598
gsm8k,LESS (KNN-KDE),5000,0,34.495830174374525
gsm8k,LESS (KNN-KDE),5000,1,34.950720242608035
gsm8k,LESS (KNN-KDE),5000,2,34.874905231235786
gsm8k,LESS (KNN-KDE),10000,0,34.420015163002276
gsm8k,LESS (KNN-KDE),10000,1,34.34420015163002
gsm8k,LESS (KNN-KDE),10000,2,33.206974981046244
tydiqa,Random,500,0,46.26965083744587
tydiqa,Random,500,1,48.053346395510374
tydiqa,Random,500,2,49.3231662936095
tydiqa,Random,1000,0,51.94179970665016
tydiqa,Random,1000,1,54.50648648966138
tydiqa,Random,1000,2,54.7830615007713
tydiqa,Random,2500,0,56.627027698550215
tydiqa,Random,2500,1,58.206394265081066
tydiqa,Random,2500,2,56.86476072641757
tydiqa,Random,5000,0,60.50714971191649
tydiqa,Random,5000,1,60.60315582147694
tydiqa,Random,5000,2,60.276810657381525
tydiqa,Random,10000,0,63.79636682227114
tydiqa,Random,10000,1,63.20075824392057
tydiqa,Random,10000,2,63.87080973344079
tydiqa,EMBED (RR),500,0,50.4118373363315
tydiqa,EMBED (RR),500,1,48.88750042778705
tydiqa,EMBED (RR),500,2,49.149663140117376
tydiqa,EMBED (RR),1000,0,54.45463337795778
tydiqa,EMBED (RR),1000,1,55.36538367341155
tydiqa,EMBED (RR),1000,2,54.57859925351345
tydiqa,EMBED (RR),2500,0,54.01838332863349
tydiqa,EMBED (RR),2500,1,52.757213369238215
tydiqa,EMBED (RR),2500,2,54.2557647548092
tydiqa,EMBED (RR),5000,0,54.23412726938426
tydiqa,EMBED (RR),5000,1,54.20599043705968
tydiqa,EMBED (RR),5000,2,54.387636770036096
tydiqa,EMBED (RR),10000,0,55.96093787464105
tydiqa,EMBED (RR),10000,1,56.904690738161236
tydiqa,EMBED (RR),10000,2,55.63995879739001
tydiqa,RDS+ (RR),500,0,40.770975485233386
tydiqa,RDS+ (RR),500,1,38.19125230284814
tydiqa,RDS+ (RR),500,2,41.318689681997675
tydiqa,RDS+ (RR),1000,0,45.76887005064462
tydiqa,RDS+ (RR),1000,1,45.34488540784625
tydiqa,RDS+ (RR),1000,2,46.06396465562219
tydiqa,RDS+ (RR),2500,0,51.23054327916368
tydiqa,RDS+ (RR),2500,1,52.4796599344417
tydiqa,RDS+ (RR),2500,2,49.50078412410869
tydiqa,RDS+ (RR),5000,0,57.188955311664
tydiqa,RDS+ (RR),5000,1,58.31551861439833
tydiqa,RDS+ (RR),5000,2,58.9882911835881
tydiqa,RDS+ (RR),10000,0,60.25273403302041
tydiqa,RDS+ (RR),10000,1,60.22044299846224
tydiqa,RDS+ (RR),10000,2,60.487403895577614
tydiqa,LESS (DG),500,0,63.757748477546215
tydiqa,LESS (DG),500,1,62.29601055970925
tydiqa,LESS (DG),500,2,63.4416815955731
tydiqa,LESS (DG),1000,0,65.71703840491028
tydiqa,LESS (DG),1000,1,65.59504417992241
tydiqa,LESS (DG),1000,2,65.29758413474049
tydiqa,LESS (DG),2500,0,66.79381542737597
tydiqa,LESS (DG),2500,1,66.34643816808105
tydiqa,LESS (DG),2500,2,67.00002231683861
tydiqa,LESS (DG),5000,0,65.44622941820826
tydiqa,LESS (DG),5000,1,66.18203070613623
tydiqa,LESS (DG),5000,2,66.14269793018349
tydiqa,LESS (DG),10000,0,66.84149581987295
tydiqa,LESS (DG),10000,1,65.65296025038178
tydiqa,LESS (DG),10000,2,66.47804906222537
tydiqa,LESS (UOT),500,0,63.348574424670346
tydiqa,LESS (UOT),500,1,64.45663277561532
tydiqa,LESS (UOT),500,2,62.97580724938517
tydiqa,LESS (UOT),1000,0,65.93203846375368
tydiqa,LESS (UOT),1000,1,66.5446364873827
tydiqa,LESS (UOT),1000,2,66.01056973684318
tydiqa,LESS (UOT),2500,0,66.624053302086
tydiqa,LESS (UOT),2500,1,66.75181039160745
tydiqa,LESS (UOT),2500,2,67.39807902549502
tydiqa,LESS (UOT),5000,0,66.86703300730647
tydiqa,LESS (UOT),5000,1,65.9254651628107
tydiqa,LESS (UOT),5000,2,67.23136814472647
tydiqa,LESS (UOT),10000,0,67.66672149916813
tydiqa,LESS (UOT),10000,1,67.11477580563866
tydiqa,LESS (UOT),10000,2,67.51614004818995
tydiqa,LESS (RR),500,0,64.28467302337646
tydiqa,LESS (RR),500,1,65.01043744485236
tydiqa,LESS (RR),500,2,65.01883057685129
tydiqa,LESS (RR),1000,0,66.60938365679812
tydiqa,LESS (RR),1000,1,66.15216171583067
tydiqa,LESS (RR),1000,2,66.32462527563375
tydiqa,LESS (RR),2500,0,67.3006172469465
tydiqa,LESS (RR),2500,1,67.34972288113948
tydiqa,LESS (RR),2500,2,67.35583539174974
tydiqa,LESS (RR),5000,0,66.30989661162477
tydiqa,LESS (RR),5000,1,66.0796505086454
tydiqa,LESS (RR),5000,2,66.49340804131462
tydiqa,LESS (RR),10000,0,67.19591268333062
tydiqa,LESS (RR),10000,1,67.30811968101222
tydiqa,LESS (RR),10000,2,67.1538130208633
tydiqa,LESS (KNN-Unif.),500,0,64.83800007009738
tydiqa,LESS (KNN-Unif.),500,1,64.74418582319689
tydiqa,LESS (KNN-Unif.),500,2,64.97821557586629
tydiqa,LESS (KNN-Unif.),1000,0,65.5226643376783
tydiqa,LESS (KNN-Unif.),1000,1,66.19146930542901
tydiqa,LESS (KNN-Unif.),1000,2,65.48607461787316
tydiqa,LESS (KNN-Unif.),2500,0,66.68717237648133
tydiqa,LESS (KNN-Unif.),2500,1,66.79534284582209
tydiqa,LESS (KNN-Unif.),2500,2,66.20671792721714
tydiqa,LESS (KNN-Unif.),5000,0,66.60268138513523
tydiqa,LESS (KNN-Unif.),5000,1,66.2114014447281
tydiqa,LESS (KNN-Unif.),5000,2,66.59525327578986
tydiqa,LESS (KNN-Unif.),10000,0,67.14793478818467
tydiqa,LESS (KNN-Unif.),10000,1,66.78143366606439
tydiqa,LESS (KNN-Unif.),10000,2,67.53384253360808
tydiqa,LESS (KNN-KDE),500,0,63.43144698234726
tydiqa,LESS (KNN-KDE),500,1,64.08342252430532
tydiqa,LESS (KNN-KDE),500,2,63.9322532768266
tydiqa,LESS (KNN-KDE),1000,0,65.3934238939929
tydiqa,LESS (KNN-KDE),1000,1,66.01205167563128
tydiqa,LESS (KNN-KDE),1000,2,65.44179238739659
tydiqa,LESS (KNN-KDE),2500,0,65.9829047660843
tydiqa,LESS (KNN-KDE),2500,1,66.09695977267003
tydiqa,LESS (KNN-KDE),2500,2,66.3962688024819
tydiqa,LESS (KNN-KDE),5000,0,66.7415050152264
tydiqa,LESS (KNN-KDE),5000,1,66.90817590084474
tydiqa,LESS (KNN-KDE),5000,2,67.1034123986719
tydiqa,LESS (KNN-KDE),10000,0,66.5577899957859
tydiqa,LESS (KNN-KDE),10000,1,67.68325681998573
tydiqa,LESS (KNN-KDE),10000,2,66.97297416313224
mmlu_pro,Random,500,0,7.164228723404255
mmlu_pro,Random,500,1,0.6067154255319148
mmlu_pro,Random,500,2,0.9724069148936171
mmlu_pro,Random,1000,0,8.261303191489363
mmlu_pro,Random,1000,1,19.81382978723404
mmlu_pro,Random,1000,2,9.740691489361703
mmlu_pro,Random,2500,0,18.126662234042552
mmlu_pro,Random,2500,1,21.825132978723406
mmlu_pro,Random,2500,2,19.847074468085108
mmlu_pro,Random,5000,0,21.60904255319149
mmlu_pro,Random,5000,1,21.642287234042552
mmlu_pro,Random,5000,2,20.611702127659576
mmlu_pro,Random,10000,0,22.30718085106383
mmlu_pro,Random,10000,1,23.902925531914892
mmlu_pro,Random,10000,2,21.550864361702125
mmlu_pro,EMBED (RR),500,0,5.252659574468085
mmlu_pro,EMBED (RR),500,1,10.954122340425531
mmlu_pro,EMBED (RR),500,2,1.2632978723404253
mmlu_pro,EMBED (RR),1000,0,9.707446808510637
mmlu_pro,EMBED (RR),1000,1,5.759640957446808
mmlu_pro,EMBED (RR),1000,2,5.601728723404255
mmlu_pro,EMBED (RR),2500,0,22.67287234042553
mmlu_pro,EMBED (RR),2500,1,20.570146276595743
mmlu_pro,EMBED (RR),2500,2,15.940824468085108
mmlu_pro,EMBED (RR),5000,0,23.0219414893617
mmlu_pro,EMBED (RR),5000,1,22.315492021276594
mmlu_pro,EMBED (RR),5000,2,22.32380319148936
mmlu_pro,EMBED (RR),10000,0,23.06349734042553
mmlu_pro,EMBED (RR),10000,1,23.512300531914892
mmlu_pro,EMBED (RR),10000,2,22.664561170212767
mmlu_pro,RDS+ (RR),500,0,0.09973404255319149
mmlu_pro,RDS+ (RR),500,1,0.19946808510638298
mmlu_pro,RDS+ (RR),500,2,0.19946808510638298
mmlu_pro,RDS+ (RR),1000,0,3.3743351063829787
mmlu_pro,RDS+ (RR),1000,1,5.011635638297872
mmlu_pro,RDS+ (RR),1000,2,0.7895611702127661
mmlu_pro,RDS+ (RR),2500,0,21.81682180851064
mmlu_pro,RDS+ (RR),2500,1,21.56748670212766
mmlu_pro,RDS+ (RR),2500,2,21.617353723404257
mmlu_pro,RDS+ (RR),5000,0,23.31283244680851
mmlu_pro,RDS+ (RR),5000,1,23.013630319148938
mmlu_pro,RDS+ (RR),5000,2,23.37932180851064
mmlu_pro,RDS+ (RR),10000,0,23.794880319148938
mmlu_pro,RDS+ (RR),10000,1,23.66190159574468
mmlu_pro,RDS+ (RR),10000,2,24.185505319148938
mmlu_pro,LESS (DG),500,0,4.429853723404255
mmlu_pro,LESS (DG),500,1,9.375
mmlu_pro,LESS (DG),500,2,7.372007978723404
mmlu_pro,LESS (DG),1000,0,18.93284574468085
mmlu_pro,LESS (DG),1000,1,17.752659574468087
mmlu_pro,LESS (DG),1000,2,17.112699468085108
mmlu_pro,LESS (DG),2500,0,18.37599734042553
mmlu_pro,LESS (DG),2500,1,16.846742021276594
