dataset,method,num_samples,dev,test,seed
mmlu_pro,EMBED (RR),500,1.9720305740833282,8.979083123874474,0
mmlu_pro,EMBED (RR),500,1.9595671108790806,8.65803748210694,1
mmlu_pro,EMBED (RR),500,1.9724899802889142,8.546850990068089,2
mmlu_pro,EMBED (RR),1000,1.9363653668335505,9.086562939860086,0
mmlu_pro,EMBED (RR),1000,1.9225848061697823,8.655856699147757,1
mmlu_pro,EMBED (RR),1000,1.9317282021045685,8.820878500079221,2
mmlu_pro,EMBED (RR),2500,1.896641959462847,9.067409276328188,0
mmlu_pro,EMBED (RR),2500,1.9101632407733373,8.671024821064574,1
mmlu_pro,EMBED (RR),2500,1.884589684009552,8.843968821412071,2
mmlu_pro,EMBED (RR),5000,1.874183099610465,9.154660889046623,0
mmlu_pro,EMBED (RR),5000,1.8885426155158451,8.892066031456627,1
mmlu_pro,EMBED (RR),5000,1.8739942712443216,9.157141355639125,2
mmlu_pro,EMBED (RR),10000,1.8613448134490422,9.620341533795,0
mmlu_pro,EMBED (RR),10000,1.8585388694490705,9.938539936623357,1
mmlu_pro,EMBED (RR),10000,1.863227948972157,9.5699492841959,2
mmlu_pro,LESS (DG),500,1.7905787808554514,9.014259542279104,0
mmlu_pro,LESS (DG),500,1.795483236653464,8.914735160015049,1
mmlu_pro,LESS (DG),500,1.7978323246751513,9.172813555820191,2
mmlu_pro,LESS (DG),1000,1.792857733794621,9.837531744046732,0
mmlu_pro,LESS (DG),1000,1.798725312096732,10.144790030143996,1
mmlu_pro,LESS (DG),1000,1.798451610973903,10.20813035651883,2
mmlu_pro,LESS (DG),2500,1.821736147574016,10.463485557585955,0
mmlu_pro,LESS (DG),2500,1.8215580003602163,10.291483862087764,1
mmlu_pro,LESS (DG),2500,1.807761435849326,10.04316360971078,2
mmlu_pro,LESS (DG),5000,1.817596412556512,10.916579261501418,0
mmlu_pro,LESS (DG),5000,1.8239966750144958,10.804867772464739,1
mmlu_pro,LESS (DG),5000,1.8225353590079716,10.914524873282682,2
mmlu_pro,LESS (DG),10000,1.8650726820741381,11.086692433685382,0
mmlu_pro,LESS (DG),10000,1.846659392118454,10.839200607956723,1
mmlu_pro,LESS (DG),10000,1.8391636099134172,10.868487717900821,2
mmlu_pro,LESS (KNN-KDE),500,1.7619919308594294,8.496605335001616,0
mmlu_pro,LESS (KNN-KDE),500,1.760904450075967,9.063496396222964,1
mmlu_pro,LESS (KNN-KDE),500,1.7568612507411412,8.653524584434134,2
mmlu_pro,LESS (KNN-KDE),1000,1.74045763867242,8.947451944760186,0
mmlu_pro,LESS (KNN-KDE),1000,1.7610796170575278,9.752070432211807,1
mmlu_pro,LESS (KNN-KDE),1000,1.7454840574945722,9.47247092413934,2
