dataset,method,num_samples,dev,test,seed
gsm8k,RDS+ (RR),10000,0.9707507416605949,9.058063554076917,1
gsm8k,RDS+ (RR),10000,0.9631493911147118,9.188932246742509,2
gsm8k,Random,500,1.0895799472928047,8.375709240864948,0
gsm8k,Random,500,1.092272974550724,8.370598358489781,1
gsm8k,Random,500,1.0950541645288467,8.273656409829742,2
gsm8k,Random,1000,1.0796996802091599,8.361008688570244,0
gsm8k,Random,1000,1.0407923385500908,8.320845555499975,1
gsm8k,Random,1000,1.063883662223816,8.159179639057104,2
gsm8k,Random,2500,0.9864460527896881,8.439949919185104,0
gsm8k,Random,2500,0.9726940840482712,8.424800692045661,1
gsm8k,Random,2500,1.003275640308857,8.392739545765748,2
gsm8k,Random,5000,0.9719287380576134,8.70121369965606,0
gsm8k,Random,5000,0.9530610665678978,8.692130530214925,1
gsm8k,Random,5000,0.9769459739327431,8.624250131452328,2
gsm8k,Random,10000,0.9755126237869263,8.771870739266582,0
gsm8k,Random,10000,0.9739724844694138,8.738141258346754,1
gsm8k,Random,10000,0.9619983434677124,8.796551847927853,2
mmlu_pro,EMBED (RR),500,1.8561447152069637,4.288858892168216,0
mmlu_pro,EMBED (RR),500,1.854686177628381,4.249932569243569,1
mmlu_pro,EMBED (RR),500,1.8481066141809737,3.9959863358514105,2
mmlu_pro,EMBED (RR),1000,1.8127448797225951,3.758123333516352,0
mmlu_pro,EMBED (RR),1000,1.8002126787390027,3.7612153891018254,1
mmlu_pro,EMBED (RR),1000,1.8188209346362523,3.709220258241638,2
mmlu_pro,EMBED (RR),2500,1.761759525537491,3.460804508018129,0
mmlu_pro,EMBED (RR),2500,1.7334258283887591,3.696069922516162,1
mmlu_pro,EMBED (RR),2500,1.7361885913780757,3.5819004231449614,2
mmlu_pro,EMBED (RR),5000,1.7187791577407292,4.117492728450514,0
mmlu_pro,EMBED (RR),5000,1.711151589666094,4.081435534360006,1
mmlu_pro,EMBED (RR),5000,1.7295735887118748,4.1467181026856315,2
mmlu_pro,EMBED (RR),10000,1.7072791286877222,4.874901400908748,0
mmlu_pro,EMBED (RR),10000,1.7002147683075497,4.7309684893116355,1
mmlu_pro,EMBED (RR),10000,1.7020194470882415,4.771185900302643,2
mmlu_pro,LESS (DG),500,1.7501846270901815,4.337796979336107,0
mmlu_pro,LESS (DG),500,1.7545515366962978,4.512505616289266,1
mmlu_pro,LESS (DG),500,1.7607976990086691,4.3527850114760245,2
mmlu_pro,LESS (DG),1000,1.7280074085508075,4.7369481499227595,0
mmlu_pro,LESS (DG),1000,1.7088813313416071,4.495766752696735,1
mmlu_pro,LESS (DG),1000,1.709194370678493,4.442369737345329,2
mmlu_pro,LESS (DG),2500,1.6794929027557373,5.144103933155457,0
mmlu_pro,LESS (DG),2500,1.6711365665708269,4.7444993919455145,1
mmlu_pro,LESS (DG),2500,1.6835998049804142,5.153604800466131,2
mmlu_pro,LESS (DG),5000,1.6678176632949284,5.727972630351941,0
mmlu_pro,LESS (DG),5000,1.6744868006025042,5.590216821594599,1
mmlu_pro,LESS (DG),5000,1.6690693029335566,5.611240817550966,2
mmlu_pro,LESS (DG),10000,1.666179667200361,6.143590200573523,0
mmlu_pro,LESS (DG),10000,1.6635029230798994,6.300395966705648,1
mmlu_pro,LESS (DG),10000,1.6636690991265433,6.189734589288685,2
mmlu_pro,LESS (KNN-KDE),500,1.7961987597601754,4.568586251014804,0
mmlu_pro,LESS (KNN-KDE),500,1.8129891089030674,4.637808510042886,1
mmlu_pro,LESS (KNN-KDE),500,1.799890286581857,4.650077544529228,2
mmlu_pro,LESS (KNN-KDE),1000,1.7429352164268495,4.6620861176758055,0
mmlu_pro,LESS (KNN-KDE),1000,1.7283998046602522,4.677916142296918,1
mmlu_pro,LESS (KNN-KDE),1000,1.723818973984037,4.417331565964095,2
