dataset,method,num_samples,dev,test,seed
gsm8k,LESS (KNN-Unif.),10000,0.6912102922797203,9.401244796885967,1
gsm8k,LESS (KNN-Unif.),10000,0.6655034869909286,9.297149832272186,2
gsm8k,LESS (RR),500,0.7343203127384186,7.306173352783064,0
gsm8k,LESS (RR),500,0.7454916089773178,7.079661818505056,1
gsm8k,LESS (RR),500,0.7336614206433296,7.14112778248617,2
gsm8k,LESS (RR),1000,0.6566833853721619,7.502072855231435,0
gsm8k,LESS (RR),1000,0.6560136787593365,7.8453210978186245,1
gsm8k,LESS (RR),1000,0.6728792488574982,7.735469364957253,2
gsm8k,LESS (RR),2500,0.6721416153013706,8.519128036824386,0
gsm8k,LESS (RR),2500,0.672455683350563,8.224596825397946,1
gsm8k,LESS (RR),2500,0.6672857701778412,8.909323360271035,2
gsm8k,LESS (RR),5000,0.6692666485905647,9.145978548564722,0
gsm8k,LESS (RR),5000,0.6444773636758327,8.859026222720663,1
gsm8k,LESS (RR),5000,0.648623988032341,8.642852066862845,2
gsm8k,LESS (RR),10000,0.649262085556984,9.04834038349062,0
gsm8k,LESS (RR),10000,0.6502639539539814,9.01403809334854,1
gsm8k,LESS (RR),10000,0.6669981181621552,9.181812012168473,2
gsm8k,LESS (UOT),500,0.7308520153164864,7.3601194841559865,0
gsm8k,LESS (UOT),500,0.7359690964221954,7.516994691600033,1
gsm8k,LESS (UOT),500,0.6794725209474564,7.141567597161467,2
gsm8k,LESS (UOT),1000,0.6856367960572243,7.148919018404876,0
gsm8k,LESS (UOT),1000,0.6652754843235016,7.561152285567913,1
gsm8k,LESS (UOT),1000,0.6867800652980804,7.218101977759731,2
gsm8k,LESS (UOT),2500,0.6411467343568802,8.583325795823647,0
gsm8k,LESS (UOT),2500,0.6452105194330215,8.47139247734498,1
gsm8k,LESS (UOT),2500,0.644296370446682,8.325337780705901,2
gsm8k,LESS (UOT),5000,0.646277267485857,9.160344845603325,0
gsm8k,LESS (UOT),5000,0.6228644177317619,8.834598380385971,1
gsm8k,LESS (UOT),5000,0.6534958034753799,9.067347490579635,2
gsm8k,LESS (UOT),10000,0.6316085048019886,9.085356027633516,0
gsm8k,LESS (UOT),10000,0.6363779790699482,9.116786535803886,1
gsm8k,LESS (UOT),10000,0.6295774020254612,9.169925469535151,2
gsm8k,RDS+ (RR),500,0.7292846590280533,6.6139239395451055,0
gsm8k,RDS+ (RR),500,0.755136214196682,6.788731214944118,1
gsm8k,RDS+ (RR),500,0.7310958504676819,6.683871306823545,2
gsm8k,RDS+ (RR),1000,0.7280373051762581,8.271379352429312,0
gsm8k,RDS+ (RR),1000,0.7585733532905579,7.993619105054901,1
gsm8k,RDS+ (RR),1000,0.7566298544406891,8.457160616210231,2
gsm8k,RDS+ (RR),2500,0.76846544444561,9.790950235405864,0
gsm8k,RDS+ (RR),2500,0.7743362560868263,9.246452557670066,1
gsm8k,RDS+ (RR),2500,0.787756934762001,9.367114118954916,2
gsm8k,RDS+ (RR),5000,0.8078624233603477,10.020484279013656,0
gsm8k,RDS+ (RR),5000,0.8219836503267288,10.181112743851992,1
gsm8k,RDS+ (RR),5000,0.8246221169829369,10.174845996998403,2
gsm8k,RDS+ (RR),10000,0.8074072524905205,10.417243203401023,0
gsm8k,RDS+ (RR),10000,0.8194466382265091,10.386109076999551,1
gsm8k,RDS+ (RR),10000,0.8285252600908279,10.296608808096654,2
gsm8k,Random,500,0.7499697282910347,6.839289082099851,0
gsm8k,Random,500,0.8134688287973404,6.36341012292418,1
gsm8k,Random,500,0.7755233645439148,6.560442625888827,2
gsm8k,Random,1000,0.7550273388624191,7.121814892633654,0
gsm8k,Random,1000,0.7864475846290588,7.2956216599201955,1
gsm8k,Random,1000,0.7697136327624321,7.309127166291093,2
gsm8k,Random,2500,0.7656043618917465,8.734638043476652,0
gsm8k,Random,2500,0.7877613753080368,8.342836926433515,1
gsm8k,Random,2500,0.8106639161705971,8.30166991648121,2
gsm8k,Random,5000,0.8103695809841156,9.157002557128374,0
gsm8k,Random,5000,0.8056942522525787,9.02958727967477,1
gsm8k,Random,5000,0.8004934415221214,8.956445064392842,2
gsm8k,Random,10000,0.8096809983253479,9.242026823953394,0
gsm8k,Random,10000,0.8150683119893074,9.323567425689523,1
gsm8k,Random,10000,0.8181047886610031,9.493716968380204,2
mmlu_pro,EMBED (RR),500,1.7709539438996995,3.452810853858419,0
mmlu_pro,EMBED (RR),500,1.7762812043939318,3.562322887473125,1
mmlu_pro,EMBED (RR),500,1.760258994783674,3.4022750832100814,2
mmlu_pro,EMBED (RR),1000,1.7813371283667427,3.8168830554932356,0
mmlu_pro,EMBED (RR),1000,1.775119946684156,3.7118854544006603,1
mmlu_pro,EMBED (RR),1000,1.772554121698652,3.4536421454036015,2
mmlu_pro,EMBED (RR),2500,1.7963615110942295,3.743939709552425,0
mmlu_pro,EMBED (RR),2500,1.7925558933189938,3.66369273948503,1
mmlu_pro,EMBED (RR),2500,1.7725527354649135,3.557871299330145,2
mmlu_pro,EMBED (RR),5000,1.796115825857435,3.8561318814060948,0
mmlu_pro,EMBED (RR),5000,1.8166691184043884,3.952078768428653,1
mmlu_pro,EMBED (RR),5000,1.8319681593350001,3.8740315426814744,2
mmlu_pro,EMBED (RR),10000,1.8017048401491982,3.8688904086643077,0
mmlu_pro,EMBED (RR),10000,1.7933088174888066,4.0012054342400045,1
mmlu_pro,EMBED (RR),10000,1.776729529244559,4.151026889721447,2
mmlu_pro,LESS (DG),500,1.719015793289457,3.56011854999877,0
mmlu_pro,LESS (DG),500,1.7197510915143148,3.642590821017214,1
mmlu_pro,LESS (DG),500,1.721381173815046,3.517935358651696,2
mmlu_pro,LESS (DG),1000,1.6977443056447166,3.998188857217022,0
mmlu_pro,LESS (DG),1000,1.6987649057592664,3.9889127675622227,1
mmlu_pro,LESS (DG),1000,1.699654050384249,3.68626656927208,2
mmlu_pro,LESS (DG),2500,1.7102978127343313,4.37866539466492,0
mmlu_pro,LESS (DG),2500,1.701377409696579,4.250820971034626,1
mmlu_pro,LESS (DG),2500,1.6936055664505278,4.407490071474,2
mmlu_pro,LESS (DG),5000,1.6987343043088914,4.521886504968589,0
mmlu_pro,LESS (DG),5000,1.6930444742952073,4.432385769444815,1
mmlu_pro,LESS (DG),5000,1.6911068737506867,4.468934989395611,2
mmlu_pro,LESS (DG),10000,1.6826006706271852,4.522717749650412,0
mmlu_pro,LESS (DG),10000,1.683291490163122,4.4945091405051185,1
mmlu_pro,LESS (DG),10000,1.693567688550268,4.407942960841304,2
mmlu_pro,LESS (KNN-KDE),500,1.6834746394838607,3.636481299213669,0
mmlu_pro,LESS (KNN-KDE),500,1.6958954393863679,3.5140063206447247,1
mmlu_pro,LESS (KNN-KDE),500,1.6909110290663583,3.596277960447317,2
mmlu_pro,LESS (KNN-KDE),1000,1.6686906354767936,3.928605475443158,0
mmlu_pro,LESS (KNN-KDE),1000,1.6674732553107399,4.296881765919797,1
mmlu_pro,LESS (KNN-KDE),1000,1.673120596579143,4.277722416663582,2
